ppsHostClock,ppsRefClock
2025-07-30 02:30:08.474700,279677.452471830695
2025-07-30 02:30:08.475921,279677.452471830695
2025-07-30 02:30:09.009602,279678.452471830748
2025-07-30 02:30:10.009646,279679.452471830753
2025-07-30 02:30:11.012548,279680.452471830577
2025-07-30 02:30:12.011818,279681.452471830466
2025-07-30 02:30:13.011665,279682.452471830186
2025-07-30 02:30:14.010741,279683.452471829832
2025-07-30 02:30:15.009914,279684.452471829725
2025-07-30 02:30:16.009857,279685.452471829566
2025-07-30 02:30:17.012773,279686.452471829437
2025-07-30 02:30:18.012851,279687.452471829149
2025-07-30 02:30:19.011922,279688.452471828872
2025-07-30 02:30:20.011026,279689.452471828763
2025-07-30 02:30:21.011055,279690.452471828671
2025-07-30 02:30:22.010089,279691.452471828604
2025-07-30 02:30:23.009126,279692.452471828492
2025-07-30 02:30:24.013056,279693.452471836072
2025-07-30 02:30:25.012136,279694.452471835972
2025-07-30 02:30:26.011319,279695.452471835791
2025-07-30 02:30:27.011300,279696.452471835557
2025-07-30 02:30:28.010334,279697.452471835530
2025-07-30 02:30:29.009368,279698.452471835355
2025-07-30 02:30:30.013279,279699.452471835240
2025-07-30 02:30:31.012345,279700.452471834998
2025-07-30 02:30:32.012436,279701.452471834710
2025-07-30 02:30:33.011499,279702.452471834484
2025-07-30 02:30:34.010574,279703.452471834027
2025-07-30 02:30:35.009778,279704.452471833833
2025-07-30 02:30:36.009636,279705.452471833528
2025-07-30 02:30:37.012566,279706.452471833295
2025-07-30 02:30:38.012640,279707.452471832891
2025-07-30 02:30:39.011710,279708.452471832629
2025-07-30 02:30:40.010799,279709.452471832220
2025-07-30 02:30:41.010828,279710.452471831906
2025-07-30 02:30:42.009867,279711.452471831594
2025-07-30 02:30:43.012892,279712.452471831240
2025-07-30 02:30:44.012838,279713.452471830995
2025-07-30 02:30:45.011913,279714.452471830632
2025-07-30 02:30:46.011125,279715.452471830347
2025-07-30 02:30:47.011061,279716.452471829897
2025-07-30 02:30:48.010137,279717.452471837326
2025-07-30 02:30:49.009150,279718.452471837256
2025-07-30 02:30:50.013055,279719.452471836989
2025-07-30 02:30:51.012131,279720.452471836524
2025-07-30 02:30:52.012205,279721.452471836344
2025-07-30 02:30:53.011311,279722.452471836072
2025-07-30 02:30:54.010333,279723.452471835728
2025-07-30 02:30:55.009529,279724.452471835504
2025-07-30 02:30:56.009410,279725.452471835281
2025-07-30 02:30:57.012356,279726.452471835053
2025-07-30 02:30:58.012413,279727.452471834999
2025-07-30 02:30:59.011491,279728.452471834774
2025-07-30 02:31:00.010593,279729.452471834659
2025-07-30 02:31:01.010636,279730.452471834473
2025-07-30 02:31:02.009660,279731.452471834146
2025-07-30 02:31:03.012693,279732.452471834140
2025-07-30 02:31:04.012627,279733.452471833861
2025-07-30 02:31:05.011709,279734.452471833409
2025-07-30 02:31:06.010958,279735.452471833232
2025-07-30 02:31:07.010846,279736.452471833077
2025-07-30 02:31:08.009875,279737.452471832734
2025-07-30 02:31:09.008928,279738.452471832342
2025-07-30 02:31:10.012840,279739.452471831999
2025-07-30 02:31:11.011913,279740.452471831814
2025-07-30 02:31:12.011985,279741.452471831660
2025-07-30 02:31:13.011081,279742.452471831493
2025-07-30 02:31:14.010104,279743.452471831165
2025-07-30 02:31:15.009317,279744.452471830923
2025-07-30 02:31:16.013063,279745.452471830574
2025-07-30 02:31:17.012175,279746.452471830236
2025-07-30 02:31:18.012218,279747.452471830079
2025-07-30 02:31:19.011270,279748.452471829944
2025-07-30 02:31:20.010364,279749.452471829887
2025-07-30 02:31:21.010376,279750.452471829685
2025-07-30 02:31:22.009445,279751.452471829616
2025-07-30 02:31:23.012517,279752.452471829455
2025-07-30 02:31:24.012419,279753.452471836853
2025-07-30 02:31:25.011484,279754.452471836638
2025-07-30 02:31:26.010768,279755.452471836415
2025-07-30 02:31:27.010618,279756.452471836138
2025-07-30 02:31:28.009647,279757.452471836006
2025-07-30 02:31:29.013552,279758.452471835731
2025-07-30 02:31:30.012636,279759.452471835510
2025-07-30 02:31:31.011695,279760.452471835396
2025-07-30 02:31:32.011780,279761.452471835090
2025-07-30 02:31:33.010838,279762.452471835000
2025-07-30 02:31:34.009886,279763.452471834719
2025-07-30 02:31:35.009080,279764.452471834544
2025-07-30 02:31:36.012844,279765.452471834544
2025-07-30 02:31:37.011963,279766.452471834192
2025-07-30 02:31:38.011981,279767.452471834022
2025-07-30 02:31:39.011078,279768.452471833869
2025-07-30 02:31:40.010120,279769.452471833640
2025-07-30 02:31:41.010145,279770.452471833458
2025-07-30 02:31:42.009184,279771.452471833345
2025-07-30 02:31:43.012303,279772.452471833138
2025-07-30 02:31:44.012195,279773.452471832783
2025-07-30 02:31:45.011266,279774.452471832455
2025-07-30 02:31:46.010491,279775.452471832160
2025-07-30 02:31:47.010373,279776.452471831984
2025-07-30 02:31:48.009406,279777.452471831548
2025-07-30 02:31:49.013335,279778.452471831410
2025-07-30 02:31:50.012415,279779.452471831156
2025-07-30 02:31:51.011479,279780.452471830855
2025-07-30 02:31:52.011573,279781.452471830687
2025-07-30 02:31:53.010606,279782.452471830357
2025-07-30 02:31:54.009641,279783.452471830242
2025-07-30 02:31:55.008846,279784.452471829860
2025-07-30 02:31:56.012622,279785.452471829800
2025-07-30 02:31:57.011782,279786.452471829623
2025-07-30 02:31:58.011767,279787.452471829557
2025-07-30 02:31:59.010845,279788.452471829396
2025-07-30 02:32:00.009889,279789.452471829162
2025-07-30 02:32:01.009954,279790.452471828985
2025-07-30 02:32:02.012836,279791.452471828709
2025-07-30 02:32:03.012115,279792.452471836173
2025-07-30 02:32:04.011987,279793.452471836124
2025-07-30 02:32:05.011085,279794.452471835721
2025-07-30 02:32:06.010277,279795.452471835565
2025-07-30 02:32:07.010151,279796.452471835323
2025-07-30 02:32:08.009196,279797.452471835212
2025-07-30 02:32:09.013118,279798.452471834935
2025-07-30 02:32:10.012203,279799.452471834600
2025-07-30 02:32:11.011264,279800.452471834309
2025-07-30 02:32:12.011363,279801.452471833984
2025-07-30 02:32:13.010417,279802.452471833698
2025-07-30 02:32:14.009458,279803.452471833483
2025-07-30 02:32:15.013338,279804.452471833297
2025-07-30 02:32:16.012414,279805.452471833185
2025-07-30 02:32:17.011582,279806.452471832787
2025-07-30 02:32:18.011567,279807.452471832736
2025-07-30 02:32:19.010639,279808.452471832492
2025-07-30 02:32:20.009696,279809.452471832386
2025-07-30 02:32:21.009717,279810.452471831942
2025-07-30 02:32:22.012631,279811.452471831780
2025-07-30 02:32:23.011908,279812.452471831374
2025-07-30 02:32:24.011776,279813.452471830981
2025-07-30 02:32:25.010861,279814.452471830812
2025-07-30 02:32:26.010104,279815.452471830541
2025-07-30 02:32:27.009972,279816.452471830348
2025-07-30 02:32:28.012851,279817.452471830011
2025-07-30 02:32:29.012908,279818.452471829621
2025-07-30 02:32:30.011994,279819.452471829342
2025-07-30 02:32:31.011061,279820.452471828649
2025-07-30 02:32:32.011138,279821.452471828253
2025-07-30 02:32:33.010174,279822.452471835373
2025-07-30 02:32:34.009243,279823.452471835103
2025-07-30 02:32:35.013125,279824.452471834719
2025-07-30 02:32:36.012197,279825.452471834438
2025-07-30 02:32:37.011385,279826.452471834264
2025-07-30 02:32:38.011365,279827.452471834004
2025-07-30 02:32:39.010403,279828.452471833638
2025-07-30 02:32:40.009457,279829.452471833245
2025-07-30 02:32:41.009468,279830.452471832962
2025-07-30 02:32:42.012416,279831.452471832663
2025-07-30 02:32:43.012483,279832.452471832230
2025-07-30 02:32:44.011563,279833.452471831765
2025-07-30 02:32:45.010639,279834.452471831480
2025-07-30 02:32:46.009875,279835.452471831147
2025-07-30 02:32:47.009721,279836.452471830792
2025-07-30 02:32:48.012638,279837.452471830346
