ppsHostClock,ppsRefClock
2025-07-30 23:47:00.012730,356289.452471810837
2025-07-30 23:47:01.011877,356290.452471810007
2025-07-30 23:47:02.011797,356291.452471808854
2025-07-30 23:47:03.010965,356292.452471808404
2025-07-30 23:47:04.013671,356293.452471807415
2025-07-30 23:47:05.013747,356294.452471806527
2025-07-30 23:47:06.012823,356295.452471805312
2025-07-30 23:47:07.012037,356296.452471804315
2025-07-30 23:47:08.012044,356297.452471811668
2025-07-30 23:47:09.011111,356298.452471810124
2025-07-30 23:47:10.013972,356299.452471809184
2025-07-30 23:47:11.013967,356300.452471807854
2025-07-30 23:47:12.013049,356301.452471807579
2025-07-30 23:47:13.012323,356302.452471806803
2025-07-30 23:47:14.012268,356303.452471806035
2025-07-30 23:47:15.011354,356304.452471804978
2025-07-30 23:47:16.010629,356305.452471804093
2025-07-30 23:47:17.014187,356306.452471803097
2025-07-30 23:47:18.013263,356307.452471809900
2025-07-30 23:47:19.013343,356308.452471808686
2025-07-30 23:47:20.012482,356309.452471807415
2025-07-30 23:47:21.011552,356310.452471806308
2025-07-30 23:47:22.011631,356311.452471804759
2025-07-30 23:47:23.014401,356312.452471803319
2025-07-30 23:47:24.013512,356313.452471809677
2025-07-30 23:47:25.013558,356314.452471808408
2025-07-30 23:47:26.012641,356315.452471806803
2025-07-30 23:47:27.011921,356316.452471804976
2025-07-30 23:47:28.011873,356317.452471811289
2025-07-30 23:47:29.010929,356318.452471808741
2025-07-30 23:47:30.013829,356319.452471807524
2025-07-30 23:47:31.013784,356320.452471805750
2025-07-30 23:47:32.012857,356321.452471804312
2025-07-30 23:47:33.012999,356322.452471810010
2025-07-30 23:47:34.012069,356323.452471808188
2025-07-30 23:47:35.011135,356324.452471806359
2025-07-30 23:47:36.011228,356325.452471804036
2025-07-30 23:47:37.014000,356326.452471809681
2025-07-30 23:47:38.013079,356327.452471807578
2025-07-30 23:47:39.013160,356328.452471805697
2025-07-30 23:47:40.012301,356329.452471811284
2025-07-30 23:47:41.011397,356330.452471808794
2025-07-30 23:47:42.011441,356331.452471806749
2025-07-30 23:47:43.014214,356332.452471804478
2025-07-30 23:47:44.013374,356333.452471809515
2025-07-30 23:47:45.013372,356334.452471807412
2025-07-30 23:47:46.012454,356335.452471804757
2025-07-30 23:47:47.011743,356336.452471809900
2025-07-30 23:47:48.011664,356337.452471807687
2025-07-30 23:47:49.010768,356338.452471805201
2025-07-30 23:47:50.013700,356339.452471810290
2025-07-30 23:47:51.013602,356340.452471807356
2025-07-30 23:47:52.012678,356341.452471804809
2025-07-30 23:47:53.012833,356342.452471809901
2025-07-30 23:47:54.011887,356343.452471807080
2025-07-30 23:47:55.010973,356344.452471811337
2025-07-30 23:47:56.014737,356345.452471808738
2025-07-30 23:47:57.013816,356346.452471805585
2025-07-30 23:47:58.012931,356347.452471810399
2025-07-30 23:47:59.012975,356348.452471806696
2025-07-30 23:48:00.012124,356349.452471810618
2025-07-30 23:48:01.011282,356350.452471807964
2025-07-30 23:48:02.011261,356351.452471812452
2025-07-30 23:48:03.014037,356352.452471808743
2025-07-30 23:48:04.013240,356353.452471805200
2025-07-30 23:48:05.013195,356354.452471809569
2025-07-30 23:48:06.012350,356355.452471805866
2025-07-30 23:48:07.011591,356356.452471809569
2025-07-30 23:48:08.011545,356357.452471806361
2025-07-30 23:48:09.014246,356358.452471810568
2025-07-30 23:48:10.013549,356359.452471806859
2025-07-30 23:48:11.013407,356360.452471810950
2025-07-30 23:48:12.012489,356361.452471807133
2025-07-30 23:48:13.012627,356362.452471811167
2025-07-30 23:48:14.011689,356363.452471807464
2025-07-30 23:48:15.010776,356364.452471811558
2025-07-30 23:48:16.014546,356365.452471807628
2025-07-30 23:48:17.013630,356366.452471811667
2025-07-30 23:48:18.012786,356367.452471807964
2025-07-30 23:48:19.012859,356368.452471811175
2025-07-30 23:48:20.011922,356369.452471807689
2025-07-30 23:48:21.011103,356370.452471811281
