ppsHostClock,ppsRefClock
2025-07-21 22:37:12.965297,25812.119284708402
2025-07-21 22:37:22.013459,1.068084711238
2025-07-21 22:37:23.012484,2.068084706130
2025-07-21 22:37:24.012542,3.068084708906
2025-07-21 22:37:25.011579,4.068084711407
2025-07-21 22:37:26.014560,5.068084706359
2025-07-21 22:37:27.014557,6.068084708797
2025-07-21 22:37:28.013627,7.068084711408
2025-07-21 22:37:29.012842,8.068084706240
2025-07-21 22:37:30.012795,9.068084708800
2025-07-21 22:37:31.011816,10.068084711573
2025-07-21 22:37:32.010867,11.068084706297
2025-07-21 22:37:33.014787,12.068084708852
2025-07-21 22:37:34.013866,13.068084711403
2025-07-21 22:37:35.013939,14.068084706356
2025-07-21 22:37:36.013031,15.068084708851
2025-07-21 22:37:37.012038,16.068084711574
2025-07-21 22:37:38.011189,17.068084706298
2025-07-21 22:37:39.015018,18.068084709023
2025-07-21 22:37:40.014129,19.068084711467
2025-07-21 22:37:41.014178,20.068084706243
2025-07-21 22:37:42.013277,21.068084708738
2025-07-21 22:37:43.012314,22.068084711181
2025-07-21 22:37:44.012357,23.068084706071
2025-07-21 22:37:45.011383,24.068084708799
2025-07-21 22:37:46.014484,25.068084711291
2025-07-21 22:37:47.014409,26.068084705903
2025-07-21 22:37:48.013487,27.068084708231
2025-07-21 22:37:49.012688,28.068084710780
2025-07-21 22:37:50.012607,29.068084705561
2025-07-21 22:37:51.011640,30.068084707999
2025-07-21 22:37:52.010677,31.068084710331
2025-07-21 22:37:53.014640,32.068084705054
2025-07-21 22:37:54.013710,33.068084707321
2025-07-21 22:37:55.013862,34.068084709821
2025-07-21 22:37:56.012905,35.068084712200
2025-07-21 22:37:57.011933,36.068084706641
2025-07-21 22:37:58.011120,37.068084709134
2025-07-21 22:37:59.014875,38.068084711353
2025-07-21 22:38:00.014023,39.068084706128
2025-07-21 22:38:01.014033,40.068084708626
2025-07-21 22:38:02.013130,41.068084710783
2025-07-21 22:38:03.012178,42.068084712939
2025-07-21 22:38:04.012195,43.068084707489
2025-07-21 22:38:05.011230,44.068084709701
2025-07-21 22:38:06.014370,45.068084711968
2025-07-21 22:38:07.014257,46.068084714185
2025-07-21 22:38:08.013328,47.068084708740
2025-07-21 22:38:09.012560,48.068084711235
2025-07-21 22:38:10.012452,49.068084713390
2025-07-21 22:38:11.011512,50.068084707887
2025-07-21 22:38:12.015416,51.068084710268
2025-07-21 22:38:13.014492,52.068084712599
2025-07-21 22:38:14.013566,53.068084707493
2025-07-21 22:38:15.013651,54.068084709939
2025-07-21 22:38:16.012719,55.068084712257
2025-07-21 22:38:17.011760,56.068084707039
2025-07-21 22:38:18.010986,57.068084709423
2025-07-21 22:38:19.014726,58.068084711688
2025-07-21 22:38:20.013908,59.068084714074
2025-07-21 22:38:21.013877,60.068084708737
2025-07-21 22:38:22.012989,61.068084711123
2025-07-21 22:38:23.012029,62.068084713499
2025-07-21 22:38:24.012049,63.068084707944
2025-07-21 22:38:25.011066,64.068084710097
2025-07-21 22:38:26.015034,65.068084712380
2025-07-21 22:38:27.014108,66.068084706699
2025-07-21 22:38:28.013213,67.068084708911
2025-07-21 22:38:29.012432,68.068084711126
2025-07-21 22:38:30.012282,69.068084713168
2025-07-21 22:38:31.011309,70.068084707606
2025-07-21 22:38:32.015262,71.068084709707
2025-07-21 22:38:33.014339,72.068084711686
2025-07-21 22:38:34.013438,73.068084706129
2025-07-21 22:38:35.013515,74.068084708397
2025-07-21 22:38:36.012544,75.068084710669
2025-07-21 22:38:37.011579,76.068084712882
2025-07-21 22:38:38.010903,77.068084707377
2025-07-21 22:38:39.014574,78.068084709535
2025-07-21 22:38:40.013802,79.068084711919
2025-07-21 22:38:41.013762,80.068084714076
2025-07-21 22:38:42.012819,81.068084708623
2025-07-21 22:38:43.011905,82.068084710899
2025-07-21 22:38:44.011913,83.068084713173
2025-07-21 22:38:45.014808,84.068084707607
2025-07-21 22:38:46.014882,85.068084709876
2025-07-21 22:38:47.013964,86.068084712146
2025-07-21 22:38:48.013068,87.068084714460
2025-07-21 22:38:49.012309,88.068084709030
2025-07-21 22:38:50.012132,89.068084711296
2025-07-21 22:38:51.011156,90.068084713515
2025-07-21 22:38:52.015111,91.068084707889
2025-07-21 22:38:53.014181,92.068084710212
2025-07-21 22:38:54.013331,93.068084712432
2025-07-21 22:38:55.013343,94.068084714763
2025-07-21 22:38:56.012366,95.068084709249
2025-07-21 22:38:57.011405,96.068084711521
2025-07-21 22:38:58.015341,97.068084713908
2025-07-21 22:38:59.014419,98.068084708513
2025-07-21 22:39:00.013671,99.068084710840
2025-07-21 22:39:01.013600,100.068084713230
2025-07-21 22:39:02.012652,101.068084707660
2025-07-21 22:39:03.011759,102.068084710045
2025-07-21 22:39:04.011697,103.068084712315
2025-07-21 22:39:05.014666,104.068084706639
2025-07-21 22:39:06.014736,105.068084708908
2025-07-21 22:39:07.013821,106.068084711185
2025-07-21 22:39:08.012903,107.068084713517
2025-07-21 22:39:09.012941,108.068084707892
2025-07-21 22:39:10.011973,109.068084710100
2025-07-21 22:39:11.014983,110.068084712263
2025-07-21 22:39:12.014965,111.068084706528
2025-07-21 22:39:13.014048,112.068084708625
2025-07-21 22:39:14.013278,113.068084710610
2025-07-21 22:39:15.013179,114.068084712772
2025-07-21 22:39:16.012205,115.068084706865
2025-07-21 22:39:17.011272,116.068084709083
2025-07-21 22:39:18.015203,117.068084711075
2025-07-21 22:39:19.014277,118.068084713228
2025-07-21 22:39:20.013569,119.068084707437
2025-07-21 22:39:21.013437,120.068084709428
2025-07-21 22:39:22.012479,121.068084711355
2025-07-21 22:39:23.011636,122.068084713456
2025-07-21 22:39:24.011560,123.068084707720
2025-07-21 22:39:25.014510,124.068084709767
2025-07-21 22:39:26.014590,125.068084711915
2025-07-21 22:39:27.013666,126.068084713959
2025-07-21 22:39:28.012738,127.068084708341
2025-07-21 22:39:29.012808,128.068084710329
2025-07-21 22:39:30.011849,129.068084712600
2025-07-21 22:39:31.014883,130.068084706927
2025-07-21 22:39:32.014826,131.068084708853
2025-07-21 22:39:33.013899,132.068084711013
2025-07-21 22:39:34.013134,133.068084713173
2025-07-21 22:39:35.013053,134.068084707323
2025-07-21 22:39:36.012070,135.068084709481
2025-07-21 22:39:37.011112,136.068084711469
2025-07-21 22:39:38.015056,137.068084713511
2025-07-21 22:39:39.014127,138.068084707662
2025-07-21 22:39:40.014207,139.068084709653
2025-07-21 22:39:41.013264,140.068084711587
2025-07-21 22:39:42.012324,141.068084713398
2025-07-21 22:39:43.011491,142.068084707381
2025-07-21 22:39:44.015287,143.068084709254
2025-07-21 22:39:45.014402,144.068084711012
2025-07-21 22:39:46.014440,145.068084712713
2025-07-21 22:39:47.013532,146.068084706585
2025-07-21 22:39:48.012586,147.068084708291
2025-07-21 22:39:49.012613,148.068084709990
2025-07-21 22:39:50.011659,149.068084711692
2025-07-21 22:39:51.014765,150.068084705846
2025-07-21 22:39:52.014674,151.068084707721
2025-07-21 22:39:53.013747,152.068084709594
2025-07-21 22:39:54.013010,153.068084711576
2025-07-21 22:39:55.012876,154.068084705675
2025-07-21 22:39:56.011901,155.068084707495
2025-07-21 22:39:57.010968,156.068084709483
2025-07-21 22:39:58.014899,157.068084711353
2025-07-21 22:39:59.013979,158.068084705398
2025-07-21 22:40:00.014102,159.068084707265
2025-07-21 22:40:01.013158,160.068084709023
2025-07-21 22:40:02.012178,161.068084710961
2025-07-21 22:40:03.011404,162.068084704995
2025-07-21 22:40:04.015136,163.068084706925
2025-07-21 22:40:05.014303,164.068084708796
2025-07-21 22:40:06.014291,165.068084710447
2025-07-21 22:40:07.013393,166.068084704369
2025-07-21 22:40:08.012476,167.068084706189
2025-07-21 22:40:09.012462,168.068084707945
2025-07-21 22:40:10.011515,169.068084709651
2025-07-21 22:40:11.014653,170.068084703520
2025-07-21 22:40:12.014521,171.068084705225
2025-07-21 22:40:13.013603,172.068084706926
2025-07-21 22:40:14.012874,173.068084708574
2025-07-21 22:40:15.012716,174.068084702498
2025-07-21 22:40:16.011762,175.068084704201
2025-07-21 22:40:17.015680,176.068084705851
2025-07-21 22:40:18.014752,177.068084707669
2025-07-21 22:40:19.013839,178.068084709254
2025-07-21 22:40:20.013927,179.068084703122
2025-07-21 22:40:21.012954,180.068084704937
2025-07-21 22:40:22.012003,181.068084706584
2025-07-21 22:40:23.011243,182.068084708282
2025-07-21 22:40:24.014992,183.068084702272
2025-07-21 22:40:25.014196,184.068084703802
2025-07-21 22:40:26.014142,185.068084705221
2025-07-21 22:40:27.013235,186.068084706756
2025-07-21 22:40:28.012349,187.068084708343
2025-07-21 22:40:29.012301,188.068084702327
2025-07-21 22:40:30.011349,189.068084704030
2025-07-21 22:40:31.015298,190.068084705679
2025-07-21 22:40:32.014372,191.068084707323
2025-07-21 22:40:33.013478,192.068084701249
2025-07-21 22:40:34.012740,193.068084703010
2025-07-21 22:40:35.012546,194.068084704597
2025-07-21 22:40:36.011572,195.068084706302
2025-07-21 22:40:37.015521,196.068084708062
2025-07-21 22:40:38.014598,197.068084701873
2025-07-21 22:40:39.013725,198.068084703578
2025-07-21 22:40:40.013764,199.068084705052
2025-07-21 22:40:41.012835,200.068084706981
2025-07-21 22:40:42.011877,201.068084708687
2025-07-21 22:40:43.011904,202.068084702613
2025-07-21 22:40:44.014836,203.068084704257
2025-07-21 22:40:45.014100,204.068084706076
2025-07-21 22:40:46.013995,205.068084707668
2025-07-21 22:40:47.013111,206.068084701588
2025-07-21 22:40:48.012233,207.068084703235
2025-07-21 22:40:49.012150,208.068084704995
2025-07-21 22:40:50.015064,209.068084706585
